Stages_Data,,,,,,,
English,,,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance
39:11:00,10.9417,16.52,88,0,82,13,54
39:12:00,10.9467,16.73,88,0,82,13,54
39:13:00,10.9523,16.73,88,0,82,13,54
39:14:00,10.9573,16.73,88,0,82,13,54
39:15:00,10.961,16.73,88,0,82,13,54
39:16:00,10.966,16.73,88,0,82,13,54
39:17:00,10.9709,16.73,88,0,82,13,54
39:18:00,10.974,16.73,90,0,83,13,54
39:19:00,10.979,16.93,90,0,83,13,54
39:20:00,10.984,16.73,90,0,83,13,54
39:21:00,10.9871,16.93,90,0,83,13,54
39:22:00,10.9927,16.93,90,0,83,13,54
39:23:00,10.997,17.14,92,0,84,13,54
39:24:00,11.002,17.14,90,0,83,13,54
39:25:00,11.0057,16.93,90,0,83,13,54
39:26:00,11.0107,16.93,90,0,83,13,54
39:27:00,11.0157,16.93,90,0,83,13,54
39:28:00,11.0213,16.93,90,0,83,13,54
39:29:00,11.0244,16.93,90,0,83,13,54
39:30:00,11.03,16.93,90,0,83,13,54
39:31:00,11.0349,16.93,90,0,83,13,54
39:32:00,11.0387,16.93,90,0,83,13,54
39:33:00,11.0436,16.93,90,0,83,13,54
39:34:00,11.0492,16.93,90,0,83,13,54
39:35:00,11.0523,16.93,92,0,84,13,54
39:36:00,11.0579,17.14,92,0,84,13,54
39:37:00,11.0629,17.14,94,0,85,13,54
39:38:00,11.0679,17.34,94,0,85,13,54
39:39:00,11.0716,17.34,94,0,85,13,54
39:40:00,11.0766,17.34,96,0,86,13,54
39:41:00,11.0822,17.54,96,0,86,13,54
39:42:00,11.0853,17.34,94,0,85,13,54
39:43:00,11.0909,17.34,94,0,85,13,54
39:44:00,11.0958,17.34,96,0,86,13,54
39:45:00,11.0996,17.54,94,0,85,13,54
39:46:00,11.1045,17.34,94,0,85,13,54
39:47:00,11.1101,17.34,94,0,85,13,54
39:48:00,11.1132,17.34,94,0,85,13,54
39:49:00,11.1188,17.34,92,0,84,13,54
39:50:00,11.1238,17.14,92,0,84,13,54
39:51:00,11.1288,17.14,90,0,83,13,54
39:52:00,11.1319,17.14,92,0,84,13,54
39:53:00,11.1362,17.34,94,0,85,13,54
39:54:00,11.1418,17.14,94,0,85,13,54
39:55:00,11.1455,17.14,94,0,85,13,54
39:56:00,11.1505,17.14,94,0,85,13,54
39:57:00,11.1555,17.14,94,0,85,13,54
39:58:00,11.1592,17.34,96,0,86,13,54
39:59:00,11.1642,17.54,96,0,86,13,54
40:00:00,11.1698,17.54,96,0,86,13,54
40:01:00,11.1735,17.54,96,0,86,13,54
40:02:00,11.1785,17.34,94,0,85,13,54
40:03:00,11.1841,17.34,94,0,85,13,54
40:04:00,11.1872,17.34,94,0,85,13,54
40:05:00,11.1928,17.14,92,0,84,13,54
40:06:00,11.1977,17.14,92,0,84,13,54
40:07:00,11.2027,17.14,92,0,84,13,54
40:08:00,11.2064,17.14,94,0,85,13,54
40:09:00,11.2108,17.34,92,0,84,13,54
40:10:00,11.2157,17.34,92,0,84,13,54
40:11:00,11.2195,17.34,94,0,85,13,54
40:12:00,11.2244,17.34,94,0,85,13,54
40:13:00,11.23,17.34,94,0,85,13,54
40:14:00,11.235,17.34,94,0,85,13,54
40:15:00,11.2387,17.34,94,0,85,13,54
40:16:00,11.2443,17.34,94,0,85,13,54
40:17:00,11.2493,17.34,94,0,85,13,54
40:18:00,11.2549,17.34,94,0,85,13,54
40:19:00,11.2586,17.34,94,0,85,13,54
40:20:00,11.2636,17.34,94,0,85,13,54
40:21:00,11.2686,17.34,96,0,86,13,54
40:22:00,11.2723,17.54,96,0,86,13,54
40:23:00,11.2779,17.54,96,0,86,13,54
40:24:00,11.2829,17.34,94,0,85,13,54
40:25:00,11.2866,17.34,94,0,85,13,54
40:26:00,11.2922,17.34,94,0,85,13,54
40:27:00,11.2971,17.34,94,0,85,13,54
40:28:00,11.3009,17.34,96,0,86,13,54
40:29:00,11.3058,17.54,96,0,86,13,54
40:30:00,11.3108,17.75,98,0,87,13,54
40:31:00,11.3158,17.75,98,0,87,13,54
40:32:00,11.3189,17.54,96,0,86,13,54
40:33:00,11.3239,17.34,94,0,85,13,54
40:34:00,11.3295,17.34,94,0,85,13,54
40:35:00,11.3332,17.34,94,0,85,13,54
40:36:00,11.3382,17.34,94,0,85,13,54
40:37:00,11.3437,17.34,94,0,85,13,54
40:38:00,11.3475,17.34,96,0,86,13,54
40:39:00,11.3524,17.54,96,0,86,13,54
40:40:00,11.3574,17.34,94,0,85,13,54
40:41:00,11.3624,17.34,94,0,85,13,54
40:42:00,11.3661,17.34,94,0,85,13,54
40:43:00,11.3711,17.34,94,0,85,13,54
40:44:00,11.3767,17.54,96,0,86,13,54
40:45:00,11.3804,17.54,96,0,86,13,54
40:46:00,11.386,17.54,96,0,86,13,54
40:47:00,11.3916,17.54,96,0,86,13,54
40:48:00,11.3947,17.54,96,0,86,13,54
40:49:00,11.4003,17.54,96,0,86,13,54
40:50:00,11.4059,17.54,96,0,86,13,54
40:51:00,11.409,17.34,94,0,85,13,54
40:52:00,11.414,17.34,94,0,85,13,54
40:53:00,11.4196,17.34,94,0,85,13,54
40:54:00,11.4245,17.54,96,0,86,13,54
40:55:00,11.4283,17.54,94,0,85,13,54
40:56:00,11.4332,17.34,94,0,85,13,54
40:57:00,11.4382,17.14,92,0,84,13,54
40:58:00,11.4419,17.14,92,0,84,13,54
40:59:00,11.4469,17.14,92,0,84,13,54
41:00:00,11.4519,17.34,94,0,85,13,54
41:01:00,11.4556,17.34,94,0,85,13,54
41:02:00,11.4606,17.34,94,0,85,13,54
41:03:00,11.4662,17.34,94,0,85,13,54
41:04:00,11.4711,17.34,94,0,85,13,54
41:05:00,11.4749,17.34,94,0,85,13,54
41:06:00,11.4798,17.34,96,0,86,13,54
41:07:00,11.4854,17.54,96,0,86,13,54
41:08:00,11.4891,17.54,96,0,86,13,54
41:09:00,11.4941,17.54,96,0,86,13,54
41:10:00,11.4997,17.54,96,0,86,13,54
41:11:00,11.5034,17.54,96,0,86,13,54
41:12:00,11.509,17.54,96,0,86,13,54
41:13:00,11.5146,17.54,96,0,86,13,54
41:14:00,11.5196,17.54,96,0,86,13,54
41:15:00,11.5227,17.34,94,0,85,13,54
41:16:00,11.5283,17.34,94,0,85,13,54
41:17:00,11.5333,17.34,94,0,85,13,54
41:18:00,11.537,17.34,94,0,85,13,54
41:19:00,11.542,17.34,96,0,86,13,54
41:20:00,11.5469,17.54,96,0,86,13,54
41:21:00,11.5525,17.54,96,0,86,13,54
41:22:00,11.5563,17.54,96,0,86,13,54
41:23:00,11.5619,17.54,96,0,86,13,54
41:24:00,11.5668,17.54,94,0,85,13,54
41:25:00,11.5705,17.34,96,0,86,13,54
41:26:00,11.5755,17.54,96,0,86,13,54
41:27:00,11.5805,17.34,94,0,85,13,54
41:28:00,11.5836,17.34,94,0,85,13,54
41:29:00,11.5892,17.54,96,0,86,13,54
41:30:00,11.5942,17.54,94,0,85,13,54
41:31:00,11.5991,17.34,94,0,85,13,54
41:32:00,11.6029,17.34,94,0,85,13,54
41:33:00,11.6085,17.34,94,0,85,13,54
41:34:00,11.6134,17.34,92,0,84,13,54
41:35:00,11.6172,17.14,92,0,84,13,54
41:36:00,11.6227,17.14,92,0,84,13,54
41:37:00,11.6277,17.34,94,0,85,13,54
41:38:00,11.6314,17.34,94,0,85,13,54
41:39:00,11.6364,17.34,94,0,85,13,54
41:40:00,11.642,17.34,94,0,85,13,54
41:41:00,11.647,17.34,94,0,85,13,54
41:42:00,11.6507,17.34,94,0,85,13,54
41:43:00,11.6557,17.34,92,0,84,13,54
41:44:00,11.6613,17.14,92,0,84,13,54
41:45:00,11.6644,17.14,92,0,84,13,54
41:46:00,11.67,17.14,92,0,84,13,54
41:47:00,11.6749,17.14,94,0,85,13,54
41:48:00,11.6787,17.34,94,0,85,13,54
41:49:00,11.6836,17.34,94,0,85,13,54
41:50:00,11.6892,17.34,94,0,85,13,54
41:51:00,11.6942,17.34,94,0,85,13,54
41:52:00,11.6973,17.54,98,0,87,13,54
41:53:00,11.7023,17.75,98,0,87,13,54
41:54:00,11.7079,17.75,98,0,87,13,54
41:55:00,11.711,17.54,96,0,86,13,54
41:56:00,11.716,17.34,94,0,85,13,54
41:57:00,11.7215,17.34,94,0,85,13,54
41:58:00,11.7246,17.34,92,0,84,13,54
41:59:00,11.7302,17.14,92,0,84,13,54
42:00:00,11.7352,17.14,92,0,84,13,54
42:01:00,11.7408,17.99,115,0,84,14,58
42:02:00,11.7445,17.99,115,0,84,14,58
42:03:00,11.7495,17.99,115,0,84,14,58
42:04:00,11.7551,17.99,115,0,84,14,58
42:05:00,11.7582,17.78,112,0,83,14,58
42:06:00,11.7632,17.99,115,0,84,14,58
42:07:00,11.7688,18.21,117,0,85,14,58
42:08:00,11.7725,18.21,117,0,85,14,58
42:09:00,11.7787,18.21,117,0,85,14,58
42:10:00,11.7843,18.21,117,0,85,14,58
42:11:00,11.7874,17.99,115,0,84,14,58
42:12:00,11.793,17.99,115,0,84,14,58
42:13:00,11.7986,18.21,117,0,85,14,58
42:14:00,11.8042,18.21,117,0,85,14,58
42:15:00,11.8079,18.21,117,0,85,14,58
42:16:00,11.8135,18.21,117,0,85,14,58
42:17:00,11.8191,18.21,117,0,85,14,58
42:18:00,11.8228,18.21,117,0,85,14,58
42:19:00,11.8284,18.21,117,0,85,14,58
42:20:00,11.834,18.21,117,0,85,14,58
42:21:00,11.8396,18.21,117,0,85,14,58
42:22:00,11.8433,18.21,117,0,85,14,58
42:23:00,11.8489,18.42,119,0,86,14,58
42:24:00,11.8545,18.42,119,0,86,14,58
42:25:00,11.8582,18.42,119,0,86,14,58
42:26:00,11.8638,18.42,119,0,86,14,58
42:27:00,11.8694,18.42,119,0,86,14,58
42:28:00,11.8732,18.42,119,0,86,14,58
42:29:00,11.8787,18.42,119,0,86,14,58
42:30:00,11.8843,18.42,119,0,86,14,58
42:31:00,11.8899,18.42,119,0,86,14,58
42:32:00,11.8943,18.42,122,0,87,14,58
42:33:00,11.8999,18.63,119,0,86,14,58
42:34:00,11.9055,18.63,122,0,87,14,58
42:35:00,11.9092,18.63,122,0,87,14,58
42:36:00,11.9148,18.63,122,0,87,14,58
42:37:00,11.9204,18.63,122,0,87,14,58
42:38:00,11.9241,18.42,119,0,86,14,58
42:39:00,11.9297,18.63,122,0,87,14,58
42:40:00,11.9353,18.85,124,0,88,14,58
42:41:00,11.9409,18.63,122,0,87,14,58
42:42:00,11.9446,18.42,117,0,85,14,58
42:43:00,11.9502,18.21,115,0,84,14,58
42:44:00,11.9558,18.21,117,0,85,14,58
42:45:00,11.9595,18.21,117,0,85,14,58
42:46:00,11.9651,18.21,117,0,85,14,58
42:47:00,11.9701,18.21,117,0,85,14,58
42:48:00,11.9738,18.21,117,0,85,14,58
42:49:00,11.9794,18.21,117,0,85,14,58
42:50:00,11.985,18.21,117,0,85,14,58
42:51:00,11.9906,18.21,117,0,85,14,58
42:52:00,11.9943,18.42,119,0,86,14,58
42:53:00,12.0005,18.42,119,0,86,14,58
42:54:00,12.0061,18.42,119,0,86,14,58
42:55:00,12.0099,18.42,119,0,86,14,58
42:56:00,12.0155,18.42,117,0,85,14,58
42:57:00,12.021,18.21,117,0,85,14,58
42:58:00,12.0266,18.21,117,0,85,14,58
42:59:00,12.0304,18.21,117,0,85,14,58
43:00:00,12.036,18.21,117,0,85,14,58
43:01:00,12.0409,17.99,115,0,84,14,58
43:02:00,12.0447,17.99,115,0,84,14,58
43:03:00,12.0502,17.99,115,0,84,14,58
43:04:00,12.0558,17.99,115,0,84,14,58
43:05:00,12.0608,17.99,117,0,85,14,58
43:06:00,12.0645,18.21,117,0,85,14,58
43:07:00,12.0701,18.21,117,0,85,14,58
43:08:00,12.0763,18.21,117,0,85,14,58
43:09:00,12.0801,18.21,117,0,85,14,58
43:10:00,12.0857,18.21,117,0,85,14,58
43:11:00,12.0913,18.21,117,0,85,14,58
43:12:00,12.0962,18.42,119,0,86,14,58
43:13:00,12.1,18.63,122,0,87,14,58
43:14:00,12.1055,18.63,122,0,87,14,58
43:15:00,12.1111,18.63,122,0,87,14,58
43:16:00,12.1149,18.63,122,0,87,14,58
43:17:00,12.1205,18.63,119,0,86,14,58
43:18:00,12.1261,18.42,119,0,86,14,58
43:19:00,12.1316,18.42,119,0,86,14,58
43:20:00,12.1354,18.42,119,0,86,14,58
43:21:00,12.141,18.42,117,0,85,14,58
43:22:00,12.1447,18.21,117,0,85,14,58
43:23:00,12.1503,18.21,117,0,85,14,58
43:24:00,12.1559,18.21,117,0,85,14,58
43:25:00,12.1615,17.99,115,0,84,14,58
43:26:00,12.1652,17.99,115,0,84,14,58
43:27:00,12.1702,17.99,115,0,84,14,58
43:28:00,12.1758,17.99,115,0,84,14,58
43:29:00,12.1795,17.99,115,0,84,14,58
43:30:00,12.1851,17.99,115,0,84,14,58
43:31:00,12.1907,18.21,119,0,86,14,58
43:32:00,12.1944,18.42,117,0,85,14,58
43:33:00,12.2,18.21,117,0,85,14,58
43:34:00,12.2056,18.21,115,0,84,14,58
43:35:00,12.2093,17.99,115,0,84,14,58
43:36:00,12.2149,17.99,115,0,84,14,58
43:37:00,12.2205,17.99,115,0,84,14,58
43:38:00,12.2255,17.99,115,0,84,14,58
43:39:00,12.2292,17.99,115,0,84,14,58
43:40:00,12.2348,17.78,112,0,83,14,58
43:41:00,12.2404,17.78,112,0,83,14,58
43:42:00,12.2441,17.78,112,0,83,14,58
43:43:00,12.2491,17.78,112,0,83,14,58
43:44:00,12.2553,17.78,112,0,83,14,58
43:45:00,12.2584,17.99,115,0,84,14,58
43:46:00,12.264,17.99,115,0,84,14,58
43:47:00,12.2696,17.99,115,0,84,14,58
43:48:00,12.2752,17.99,115,0,84,14,58
43:49:00,12.2783,17.78,112,0,83,14,58
43:50:00,12.2839,17.78,112,0,83,14,58
43:51:00,12.2889,17.99,115,0,84,14,58
43:52:00,12.2926,17.99,115,0,84,14,58
43:53:00,12.2982,18.21,117,0,85,14,58
43:54:00,12.3038,18.21,117,0,85,14,58
43:55:00,12.3075,18.21,115,0,84,14,58
43:56:00,12.3131,17.99,112,0,83,14,58
43:57:00,12.3187,17.78,112,0,83,14,58
43:58:00,12.3237,17.56,110,0,82,14,58
43:59:00,12.3268,17.56,110,0,82,14,58
44:00:00,12.3324,17.56,110,0,82,14,58
44:01:00,12.3373,17.78,112,0,83,14,58
44:02:00,12.341,17.78,115,0,84,14,58
44:03:00,12.346,17.99,115,0,84,14,58
44:04:00,12.3516,18.21,117,0,85,14,58
44:05:00,12.3553,17.99,115,0,84,14,58
44:06:00,12.3609,17.99,115,0,84,14,58
44:07:00,12.3665,18.21,117,0,85,14,58
44:08:00,12.3703,18.42,119,0,86,14,58
44:09:00,12.3758,18.42,117,0,85,14,58
44:10:00,12.3814,18.21,115,0,84,14,58
44:11:00,12.3852,17.99,115,0,84,14,58
44:12:00,12.3908,17.99,115,0,84,14,58
44:13:00,12.3964,17.99,115,0,84,14,58
44:14:00,12.4013,17.99,115,0,84,14,58
44:15:00,12.4051,17.99,117,0,85,14,58
44:16:00,12.4106,18.21,117,0,85,14,58
44:17:00,12.4162,18.21,117,0,85,14,58
44:18:00,12.42,17.99,117,0,85,14,58
44:19:00,12.4256,18.21,115,0,84,14,58
44:20:00,12.4311,18.21,115,0,84,14,58
44:21:00,12.4367,18.21,117,0,85,14,58
44:22:00,12.4405,18.21,117,0,85,14,58
44:23:00,12.4454,18.21,115,0,84,14,58
44:24:00,12.451,17.99,115,0,84,14,58
44:25:00,12.4548,17.99,115,0,84,14,58
44:26:00,12.4604,17.99,115,0,84,14,58
44:27:00,12.4659,17.99,115,0,84,14,58
44:28:00,12.4715,17.99,115,0,84,14,58
44:29:00,12.4753,17.99,115,0,84,14,58
44:30:00,12.4809,18.21,117,0,85,14,58
44:31:00,12.4865,18.21,117,0,85,14,58
44:32:00,12.4902,18.21,117,0,85,14,58
44:33:00,12.4958,18.21,117,0,85,14,58
44:34:00,12.5014,18.21,117,0,85,14,58
44:35:00,12.5051,18.21,117,0,85,14,58
44:36:00,12.5107,18.21,117,0,85,14,58
44:37:00,12.5163,18.21,117,0,85,14,58
44:38:00,12.5219,18.21,117,0,85,14,58
44:39:00,12.525,18.21,117,0,85,14,58
44:40:00,12.5306,18.21,117,0,85,14,58
44:41:00,12.5362,18.21,117,0,85,14,58
44:42:00,12.5424,18.21,117,0,85,14,58
44:43:00,12.5461,18.21,117,0,85,14,58
44:44:00,12.5517,18.21,117,0,85,14,58
44:45:00,12.5573,18.21,117,0,85,14,58
44:46:00,12.561,18.21,117,0,85,14,58
44:47:00,12.5666,18.21,117,0,85,14,58
44:48:00,12.5722,18.21,117,0,85,14,58
44:49:00,12.5778,18.21,117,0,85,14,58
44:50:00,12.5815,18.21,117,0,85,14,58
44:51:00,12.5865,18.21,117,0,85,14,58
44:52:00,12.5921,18.21,119,0,86,14,58
44:53:00,12.5958,18.42,119,0,86,14,58
44:54:00,12.6014,18.63,122,0,87,14,58
44:55:00,12.6064,18.63,122,0,87,14,58
44:56:00,12.612,18.63,122,0,87,14,58
44:57:00,12.6176,18.63,122,0,87,14,58
44:58:00,12.6232,18.63,124,0,88,14,58
44:59:00,12.6269,18.85,124,0,88,14,58
45:00:00,12.6319,18.85,122,0,87,14,58
45:01:00,12.6381,18.63,122,0,87,14,58
45:02:00,12.6412,18.42,119,0,86,14,58
45:03:00,12.6468,18.42,119,0,86,14,58
45:04:00,12.653,18.42,119,0,86,14,58
45:05:00,12.6586,18.42,119,0,86,14,58
45:06:00,12.6623,18.42,119,0,86,14,58
45:07:00,12.6679,18.42,119,0,86,14,58
45:08:00,12.6735,18.42,119,0,86,14,58
45:09:00,12.6772,18.42,119,0,86,14,58
45:10:00,12.6828,18.42,119,0,86,14,58
45:11:00,12.6884,18.42,117,0,85,14,58
45:12:00,12.6921,18.21,117,0,85,14,58
45:13:00,12.6977,18.21,119,0,86,14,58
45:14:00,12.7033,18.42,117,0,85,14,58
45:15:00,12.707,18.42,117,0,85,14,58
45:16:00,12.7126,18.42,115,0,84,14,58
45:17:00,12.7182,17.99,115,0,84,14,58
45:18:00,12.7238,17.99,115,0,84,14,58
45:19:00,12.7269,18.21,117,0,85,14,58
45:20:00,12.7325,18.21,117,0,85,14,58
45:21:00,12.7381,18.21,117,0,85,14,58
45:22:00,12.7425,18.21,117,0,85,14,58
45:23:00,12.748,18.21,117,0,85,14,58
45:24:00,12.7536,18.21,117,0,85,14,58
45:25:00,12.7592,18.21,117,0,85,14,58
45:26:00,12.763,18.21,117,0,85,14,58
45:27:00,12.7679,18.21,115,0,84,14,58
45:28:00,12.7735,17.99,115,0,84,14,58
45:29:00,12.7773,17.99,115,0,84,14,58
45:30:00,12.7828,17.99,115,0,84,14,58
45:31:00,12.7884,17.99,117,0,85,14,58
45:32:00,12.7922,18.21,117,0,85,14,58
45:33:00,12.7978,18.21,117,0,85,14,58
45:34:00,12.8033,18.21,117,0,85,14,58
45:35:00,12.8089,18.21,117,0,85,14,58
45:36:00,12.8127,18.21,117,0,85,14,58
45:37:00,12.8183,18.21,117,0,85,14,58
45:38:00,12.8239,18.21,117,0,85,14,58
45:39:00,12.8276,18.42,119,0,86,14,58
45:40:00,12.8332,18.42,122,0,87,14,58
45:41:00,12.8388,18.63,122,0,87,14,58
45:42:00,12.8444,18.42,119,0,86,14,58
45:43:00,12.8481,18.42,119,0,86,14,58
45:44:00,12.8537,18.42,119,0,86,14,58
45:45:00,12.858,18.42,122,0,87,14,58
45:46:00,12.863,18.63,122,0,87,14,58
45:47:00,12.8686,18.63,122,0,87,14,58
45:48:00,12.8742,18.63,122,0,87,14,58
45:49:00,12.8785,18.85,124,0,88,14,58
45:50:00,12.8835,18.85,122,0,87,14,58
45:51:00,12.8891,18.63,119,0,86,14,58
45:52:00,12.8928,18.21,119,0,86,14,58
45:53:00,12.8984,17.99,115,0,84,14,58
45:54:00,12.904,18.21,117,0,85,14,58
45:55:00,12.9096,18.21,117,0,85,14,58
45:56:00,12.9133,18.21,117,0,85,14,58
45:57:00,12.9189,18.21,117,0,85,14,58
45:58:00,12.9245,18.21,117,0,85,14,58
45:59:00,12.9282,18.42,119,0,86,14,58
46:00:00,12.9338,18.42,119,0,86,14,58
46:01:00,12.9394,18.42,119,0,86,14,58
46:02:00,12.9432,18.42,119,0,86,14,58
46:03:00,12.9488,18.42,119,0,86,14,58
46:04:00,12.9543,18.42,119,0,86,14,58
46:05:00,12.9599,18.42,119,0,86,14,58
46:06:00,12.9637,18.42,119,0,86,14,58
46:07:00,12.9693,18.42,119,0,86,14,58
46:08:00,12.9755,18.42,119,0,86,14,58
46:09:00,12.9792,18.42,119,0,86,14,58
46:10:00,12.9848,18.42,119,0,86,14,58
46:11:00,12.9904,18.42,119,0,86,14,58
46:12:00,12.9941,18.42,119,0,86,14,58
46:13:00,12.9997,18.42,119,0,86,14,58
46:14:00,13.0053,18.42,119,0,86,14,58
46:15:00,13.0109,18.42,119,0,86,14,58
46:16:00,13.0152,18.42,119,0,86,14,58
46:17:00,13.0208,18.42,119,0,86,14,58
46:18:00,13.0264,18.42,119,0,86,14,58
46:19:00,13.0301,18.42,119,0,86,14,58
46:20:00,13.0357,18.42,119,0,86,14,58
46:21:00,13.0413,18.42,117,0,85,14,58
46:22:00,13.0469,18.21,117,0,85,14,58
46:23:00,13.0507,18.21,117,0,85,14,58
46:24:00,13.0556,18.21,119,0,86,14,58
46:25:00,13.0612,18.42,119,0,86,14,58
46:26:00,13.0649,18.21,117,0,85,14,58
46:27:00,13.0705,18.21,117,0,85,14,58
46:28:00,13.0761,18.21,117,0,85,14,58
46:29:00,13.0817,18.21,117,0,85,14,58
46:30:00,13.0855,18.21,117,0,85,14,58
46:31:00,13.091,18.21,117,0,85,14,58
46:32:00,13.0966,18.42,119,0,86,14,58
46:33:00,13.0997,18.21,119,0,86,14,58
46:34:00,13.1053,18.42,122,0,87,14,58
46:35:00,13.1115,18.85,124,0,88,14,58
46:36:00,13.1147,18.63,122,0,87,14,58
46:37:00,13.1202,18.42,119,0,86,14,58
46:38:00,13.1258,18.21,117,0,85,14,58
46:39:00,13.1296,18.21,115,0,84,14,58
46:40:00,13.1352,17.99,117,0,85,14,58
46:41:00,13.1408,18.21,117,0,85,14,58
46:42:00,13.1463,18.21,119,0,86,14,58
46:43:00,13.1501,18.42,119,0,86,14,58
46:44:00,13.1557,18.42,122,0,87,14,58
46:45:00,13.1594,18.63,122,0,87,14,58
46:46:00,13.165,18.85,124,0,88,14,58
46:47:00,13.1706,18.85,124,0,88,14,58
46:48:00,13.1762,18.85,124,0,88,14,58
46:49:00,13.1805,18.85,122,0,87,14,58
46:50:00,13.1855,18.63,122,0,87,14,58
46:51:00,13.1911,18.42,119,0,86,14,58
46:52:00,13.1948,18.21,119,0,86,14,58
46:53:00,13.2004,18.21,115,0,84,14,58
46:54:00,13.206,17.99,115,0,84,14,58
46:55:00,13.2097,17.99,115,0,84,14,58
46:56:00,13.2153,17.99,115,0,84,14,58
46:57:00,13.2209,17.99,115,0,84,14,58
46:58:00,13.2259,17.99,115,0,84,14,58
46:59:00,13.2296,17.99,115,0,84,14,58
47:00:00,13.2352,17.99,115,0,84,14,58
47:01:00,13.2408,17.99,115,0,84,14,58
47:02:00,13.2464,17.99,115,0,84,14,58
47:03:00,13.2501,17.99,117,0,85,14,58
47:04:00,13.2551,18.21,117,0,85,14,58
47:05:00,13.2607,18.21,117,0,85,14,58
47:06:00,13.2644,18.21,117,0,85,14,58
47:07:00,13.27,18.21,117,0,85,14,58
47:08:00,13.2756,18.21,117,0,85,14,58
47:09:00,13.2812,18.21,117,0,85,14,58
47:10:00,13.2849,18.21,117,0,85,14,58
47:11:00,13.2905,18.21,117,0,85,14,58
47:12:00,13.2961,18.21,117,0,85,14,58
47:13:00,13.2998,18.21,117,0,85,14,58
47:14:00,13.3054,18.21,117,0,85,14,58
47:15:00,13.311,18.21,117,0,85,14,58
47:16:00,13.3166,18.42,119,0,86,14,58
47:17:00,13.3203,18.42,119,0,86,14,58
47:18:00,13.3253,18.21,117,0,85,14,58
47:19:00,13.3309,18.21,117,0,85,14,58
47:20:00,13.3352,18.21,117,0,85,14,58
47:21:00,13.3408,18.21,117,0,85,14,58
47:22:00,13.3464,18.21,117,0,85,14,58
47:23:00,13.3502,18.21,117,0,85,14,58
47:24:00,13.3557,18.21,117,0,85,14,58
47:25:00,13.3613,18.21,119,0,86,14,58
47:26:00,13.3669,18.42,119,0,86,14,58
47:27:00,13.3707,18.42,119,0,86,14,58
47:28:00,13.3763,18.42,119,0,86,14,58
47:29:00,13.3825,18.42,119,0,86,14,58
47:30:00,13.3862,18.42,119,0,86,14,58
47:31:00,13.3918,18.42,119,0,86,14,58
47:32:00,13.3974,18.42,119,0,86,14,58
47:33:00,13.4011,18.42,119,0,86,14,58
47:34:00,13.4067,18.42,119,0,86,14,58
47:35:00,13.4123,18.42,119,0,86,14,58
47:36:00,13.4179,18.42,119,0,86,14,58
47:37:00,13.4216,18.42,119,0,86,14,58
47:38:00,13.4272,18.42,119,0,86,14,58
47:39:00,13.4328,18.42,119,0,86,14,58
47:40:00,13.4384,18.42,119,0,86,14,58
47:41:00,13.4421,18.42,119,0,86,14,58
47:42:00,13.4477,18.42,119,0,86,14,58
47:43:00,13.4539,18.42,119,0,86,14,58
47:44:00,13.4577,18.42,119,0,86,14,58
47:45:00,13.4632,18.42,119,0,86,14,58
47:46:00,13.4688,18.42,119,0,86,14,58
47:47:00,13.4726,18.42,119,0,86,14,58
47:48:00,13.4782,18.42,119,0,86,14,58
47:49:00,13.4838,18.21,117,0,85,14,58
47:50:00,13.4893,18.21,117,0,85,14,58
47:51:00,13.4924,17.99,115,0,84,14,58
47:52:00,13.498,17.99,115,0,84,14,58
47:53:00,13.5036,17.99,115,0,84,14,58
47:54:00,13.5074,17.99,115,0,84,14,58
47:55:00,13.513,17.99,115,0,84,14,58
47:56:00,13.5185,17.99,115,0,84,14,58
47:57:00,13.5241,17.99,115,0,84,14,58
47:58:00,13.5279,17.99,115,0,84,14,58
47:59:00,13.5328,17.99,115,0,84,14,58
48:00:00,13.5384,17.99,115,0,84,14,58
48:01:00,13.5422,18.21,117,0,85,13,54
48:02:00,13.5471,17.34,117,0,85,13,54
48:03:00,13.5527,17.54,96,0,86,13,54
48:04:00,13.5577,17.54,96,0,86,13,54
48:05:00,13.5608,17.34,94,0,85,13,54
48:06:00,13.5664,17.34,94,0,85,13,54
48:07:00,13.572,17.34,94,0,85,13,54
48:08:00,13.5757,17.34,94,0,85,13,54
48:09:00,13.5801,17.34,92,0,84,13,54
48:10:00,13.585,17.99,115,0,84,14,58
48:11:00,13.5881,17.78,112,0,83,14,58
48:12:00,13.5919,17.56,101,0,78,14,58
48:13:00,13.5962,16.27,93,0,74,14,58
48:14:00,13.5993,15.63,93,0,74,14,58
48:15:00,13.6043,15.63,93,0,74,14,58
48:16:00,13.6093,15.63,93,0,74,14,58
48:17:00,13.6124,15.63,93,0,74,14,58
48:18:00,13.6161,16.06,97,0,76,14,58
48:19:00,13.6205,17.36,122,0,78,15,63
48:20:00,13.6242,17.58,122,0,78,14,58
48:21:00,13.6279,16.71,101,0,77,13,54
48:22:00,13.6323,15.91,83,0,79,13,54
48:23:00,13.6354,16.32,88,0,82,13,54
48:24:00,13.6397,16.93,90,0,83,13,54
48:25:00,13.6447,16.93,90,0,83,13,54
48:26:00,13.6484,16.73,88,0,82,13,54
48:27:00,13.6534,16.73,88,0,82,13,54
48:28:00,13.6584,16.73,88,0,82,13,54
48:29:00,13.6633,16.73,88,0,82,13,54
